id,local_unique_id,address,lat,lng,price,title,offer_type,url,kod_zsj_d
0,69468,"Grafická, Praha 5 - Smíchov",50.0727965249743,14.393182617281001,7511000,Prodej bytu 2+kk 58 m² (Mezonet),sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-graficka/69468,1287910
5,1705618524,"Na Čečeličce, Praha 5 - Smíchov",50.07318805684979,14.393391864552,4490000,Prodej bytu 2+1 38 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-smichov-na-cecelicce/1705618524,1287910
10,1889807964,"Holečkova, Praha 5 - Smíchov",50.0736059398195,14.393855944925498,5450000,Prodej bytu 2+kk 46 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-holeckova/1889807964,1287910
12,2005888860,"Holečkova, Praha 5 - Smíchov",50.0737994196445,14.3941386045369,6997000,Prodej bytu 2+kk 60 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-holeckova/2005888860,1287910
16,2113928796,"Holečkova, Praha 5 - Smíchov",50.0736059398195,14.393855944925498,5985000,Prodej bytu 1+kk 46 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-holeckova/2113928796,1287910
18,2226756700,"Erbenova, Praha - Praha 5",50.0720333957088,14.3895247619449,13650000,Prodej bytu 4+kk 125 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-praha-5-erbenova/2226756700,1287910
21,2281770844,"Grafická, Praha 5 - Smíchov",50.0733246891532,14.3953638904022,8288000,Prodej bytu 2+1 64 m² (Mezonet),sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-smichov-graficka/2281770844,1287910
22,2295291484,"Kobrova, Praha 5 - Smíchov",50.0738410949707,14.397780418396001,18990000,Prodej bytu 3+kk 136 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-kobrova/2295291484,1287910
29,2427776860,"Grafická, Praha - Smíchov",50.073078569188496,14.3945013211692,25990000,Prodej bytu 5+kk 149 m²,sale,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-smichov-graficka/2427776860,1287910
30,2430877532,"Mrázovka, Praha 5 - Smíchov",50.070585583615,14.3988945074925,7128000,Prodej bytu 2+kk 63 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-mrazovka/2430877532,1287910
32,2462633564,"Švédská, Praha 5 - Smíchov",50.0746845839,14.393682565699999,18000000,Prodej bytu 4+kk 138 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-svedska/2462633564,1287910
33,233561948,"Kobrova, Praha - Smíchov",50.07453929954929,14.397633287388501,17990000,Prodej bytu 4+kk 129 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-kobrova/233561948,1287910
36,2548059996,"Švédská, Praha 5 - Smíchov",50.074720408895395,14.3949545425205,7990000,Prodej bytu 2+kk 60 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-svedska/2548059996,1287910
38,2610249308,"Holečkova, Praha 5 - Smíchov",50.0736059398195,14.393855944925498,3996000,Prodej bytu 1+kk 30 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-holeckova/2610249308,1287910
40,2644094044,"Švédská, Praha 5 - Smíchov",50.0748423015374,14.3936457230982,7200000,Prodej bytu 2+kk 55 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-svedska/2644094044,1287910
41,2646199900,"Plzeňská, Praha 5 - Smíchov",50.0721604077538,14.3906244460408,5990000,Prodej bytu 2+1 56 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-smichov-plzenska/2646199900,1287910
42,2657697372,"Holečkova, Praha 5 - Smíchov",50.0736059398195,14.393855944925498,3997000,Prodej bytu 1+kk 25 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-holeckova/2657697372,1287910
45,2762853980,"Grafická, Praha 5 - Smíchov",50.073078569188496,14.3945013211692,4790000,Prodej bytu 1+kk 26 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-graficka/2762853980,1287910
46,2782772316,"Grafická, Praha 5 - Smíchov",50.07335,14.395922,6991400,Prodej bytu 2+kk 60 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-graficka/2782772316,1287910
50,26177372,"Holečkova, Praha 5 - Smíchov",50.073593100000004,14.393877,4999500,Prodej bytu 1+kk 47 m² (Mezonet),sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-holeckova/26177372,1287910
60,3065519708,"Holečkova, Praha 5 - Smíchov",50.0737994196445,14.3941386045369,8970000,Prodej bytu 2+kk 60 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-holeckova/3065519708,1287910
61,3108551772,"Holečkova, Praha 5 - Smíchov",50.0737994196445,14.3941386045369,4998000,Prodej bytu 2+kk 50 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-holeckova/3108551772,1287910
63,3129658972,"Grafická, Praha 5 - Smíchov",50.0733492205478,14.3959223174511,15721800,Prodej bytu 4+kk 119 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-graficka/3129658972,1287910
64,3166948956,"Švédská, Praha 5 - Smíchov",50.07468032836911,14.394900321960401,5490000,Prodej bytu 1+kk 43 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-svedska/3166948956,1287910
65,3179363932,"Grafická, Praha - Smíchov",50.073078569188496,14.3945013211692,8008300,Prodej bytu 2+kk 62 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-graficka/3179363932,1287910
66,3268153692,"Grafická, Praha 5 - Smíchov",50.0735092163086,14.3964595794678,5990000,Prodej bytu 1+kk 40 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-graficka/3268153692,1287910
71,3351367260,Praha 5 - Smíchov,50.072824,14.396263000000001,11196900,Prodej bytu 3+kk 82 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-/3351367260,1287910
72,3397598812,"Plzeňská, Praha 5 - Smíchov",50.0724907,14.3936663,11900000,Prodej bytu 3+kk 105 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-plzenska/3397598812,1287910
74,3470630748,"Švédská, Praha 5 - Smíchov",50.074720408895395,14.3949545425205,12300000,Prodej bytu 3+kk 100 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-svedska/3470630748,1287910
76,3581435484,"Kobrova, Praha 5 - Smíchov",50.0744705200195,14.397159576416,5690000,Prodej bytu 1+kk 44 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-kobrova/3581435484,1287910
78,348245596,Praha 5 - Smíchov,50.072824,14.396263000000001,25292400,Prodej bytu 5+kk 168 m²,sale,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-smichov-/348245596,1287910
81,3702181724,"Holečkova, Praha 5 - Smíchov",50.072820612087895,14.3907836670648,6492000,Prodej bytu 3+kk 57 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-holeckova/3702181724,1287910
84,3796385372,"Grafická, Praha 5 - Smíchov",50.07335,14.3959222222222,7606000,Prodej bytu 2+kk 62 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-graficka/3796385372,1287910
88,3888238172,Praha 5 - Smíchov,50.072824,14.396263000000001,7615200,Prodej bytu 2+kk 57 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-/3888238172,1287910
89,3927039580,"Plzeňská, Praha 5 - Smíchov",50.072450221459896,14.393631853154302,13300000,Prodej bytu 3+kk 104 m² (Mezonet),sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-plzenska/3927039580,1287910
90,3934469724,"Plzeňská, Praha 5 - Smíchov",50.0724907,14.3936663,7800000,Prodej bytu 1+kk 91 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-plzenska/3934469724,1287910
91,4033490524,"Grafická, Praha 5 - Smíchov",50.073078569188496,14.3945013211692,8780000,Prodej bytu 3+kk 69 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-graficka/4033490524,1287910
93,4051976028,"Švédská, Praha 5 - Smíchov",50.0748423015374,14.3936457230982,17500000,Prodej bytu 4+kk 142 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-svedska/4051976028,1287910
99,4156673628,Praha 5 - Smíchov,50.072824,14.396263000000001,8476300,Prodej bytu 2+kk 61 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-/4156673628,1287910
100,4180320092,"Holečkova, Praha 5 - Smíchov",50.0737994196445,14.3941386045369,4996000,Prodej bytu 2+kk 44 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-holeckova/4180320092,1287910
102,4264030044,"Kobrova, Praha 5 - Smíchov",50.074240730429494,14.397560509976303,5950000,Prodej bytu 1+kk 53 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-kobrova/4264030044,1287910
106,618573404,"Plzeňská, Praha 5 - Smíchov",50.0725212097168,14.3942003250122,8789000,Prodej bytu 3+kk 84 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-plzenska/618573404,1287910
107,680185436,"Grafická, Praha 5 - Smíchov",50.0733492205478,14.3959223174511,10505900,Prodej bytu 3+kk 78 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-graficka/680185436,1287910
109,793394780,"Holečkova, Praha 5 - Smíchov",50.0740987774347,14.3951989373977,7950000,Prodej bytu 2+kk 50 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-holeckova/793394780,1287910
118,885116508,Praha 5 - Smíchov,50.072824,14.396263000000001,15753500,Prodej bytu 4+kk 119 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-/885116508,1287910
125,929995868,"Holečkova, Praha 5 - Smíchov",50.0744932159447,14.3951621397034,12300000,Prodej bytu 3+kk 100 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-holeckova/929995868,1287910
142,1005313884,"Kobrova, Praha - Smíchov",50.07453929954929,14.397633287388501,10990000,Prodej bytu 2+kk 71 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-kobrova/1005313884,1287910
152,93269596,"Holečkova, Praha 5 - Košíře",50.0737994196445,14.3941386045369,5650000,Prodej bytu 2+kk 71 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kosire-holeckova/93269596,1287910
160,1062297436,"Kobrova, Praha 5 - Smíchov",50.073662436976996,14.396597972297599,6200000,Prodej bytu 1+kk 48 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-kobrova/1062297436,1287910
164,1086193244,"Švédská, Praha 5 - Smíchov",50.0748423015374,14.3936457230982,19990000,Prodej bytu 4+kk 194 m² (Mezonet),sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-svedska/1086193244,1287910
169,100613724,"Grafická, Praha 5 - Smíchov",50.073078569188496,14.3945013211692,5990000,Prodej bytu 1+kk 39 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-graficka/100613724,1287910
175,1193974876,"Švédská, Praha 5 - Smíchov",50.074720408895395,14.3949545425205,9900000,Prodej bytu 2+kk 75 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-svedska/1193974876,1287910
177,1264270940,"Holečkova, Praha 5 - Smíchov",50.0740987774347,14.3951989373977,7500000,Prodej bytu 2+kk 44 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-holeckova/1264270940,1287910
178,1269406812,"Erbenova, Praha - Praha 5",50.0720333957088,14.3895247619449,5150000,Prodej bytu 2+1 56 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-praha-5-erbenova/1269406812,1287910
179,1311924060,"Plzeňská, Praha 5 - Smíchov",50.0724487,14.392718300000002,3590000,Prodej bytu 2+kk 27 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-plzenska/1311924060,1287910
183,1455386460,"Holečkova, Praha 5 - Smíchov",50.0737994196445,14.3941386045369,3890000,Prodej bytu 1+kk 25 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-holeckova/1455386460,1287910
185,1490922588,"Klicperova, Praha 5 - Smíchov",50.06943130493161,14.402580261230499,7937000,Prodej bytu 2+kk 65 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-klicperova/1490922588,1288130
188,1603451996,"Nádražní, Praha 5 - Smíchov",50.070240020752,14.4048299789429,10990000,Prodej bytu 3+1 79 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-smichov-nadrazni/1603451996,1288130
190,1769082716,"Stroupežnického, Praha 5 - Smíchov",50.0712165683836,14.403089728603005,13900000,Prodej bytu 4+1 106 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+1/praha-smichov-stroupeznickeho/1769082716,1288130
196,2192207708,"Stroupežnického, Praha - Smíchov",50.07046799447871,14.403036250372901,9980000,Prodej bytu 3+1 86 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-smichov-stroupeznickeho/2192207708,1288130
202,2374578012,"Ostrovského, Praha 5 - Smíchov",50.06749379475021,14.3966950403701,3920000,Prodej bytu 1+kk 36 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-ostrovskeho/2374578012,1288130
204,2442891100,"Na Václavce, Praha 5 - Smíchov",50.065731048584006,14.395899772644,12000000,Prodej bytu 4+kk 134 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-na-vaclavce/2442891100,1288130
212,3086143324,"Tomkova, Praha 5 - Smíchov",50.06749937149221,14.3964220838205,6650000,Prodej bytu 2+kk 70 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-tomkova/3086143324,1288130
213,3159268444,"U Nikolajky, Praha 5 - Smíchov",50.06681574102939,14.3965669418819,8500000,Prodej bytu 2+kk 63 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-u-nikolajky/3159268444,1288130
214,3313880668,"U Nikolajky, Praha 5 - Smíchov",50.06681574102939,14.3965669418819,34500000,Prodej bytu 5+kk 278 m²,sale,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-smichov-u-nikolajky/3313880668,1288130
218,3358752604,"Ostrovského, Praha 5 - Smíchov",50.06749379475021,14.3966950403701,8190000,Prodej bytu 3+kk 82 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-ostrovskeho/3358752604,1288130
220,3469585500,"Klicperova, Praha 5 - Smíchov",50.06943130493161,14.402580261230499,6990000,Prodej bytu 2+kk 56 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-klicperova/3469585500,1288130
223,34856540,"Ostrovského, Praha 5 - Smíchov",50.0680150927881,14.398651246663801,14500000,Prodej bytu 3+kk 110 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-ostrovskeho/34856540,1288130
228,4001606748,"Klicperova, Praha 5 - Smíchov",50.06943130493161,14.402580261230499,5650000,Prodej bytu 2+kk 44 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-klicperova/4001606748,1288130
229,4046675804,"Na Zatlance, Praha 5 - Smíchov",50.069015676461895,14.3995297009657,20300000,Prodej bytu 5+kk 178 m²,sale,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-smichov-na-zatlance/4046675804,1288130
232,4192054364,"Klicperova, Praha 5 - Smíchov",50.06943130493161,14.402580261230499,6958000,Prodej bytu 2+kk 58 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-klicperova/4192054364,1288130
233,4197994332,"Radlická, Praha 5 - Smíchov",50.066551200000006,14.4025669,7900000,Prodej bytu 3+kk 75 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-radlicka/4197994332,1288130
234,414011228,"U Nikolajky, Praha 5 - Smíchov",50.06681574102939,14.3965669418819,19900000,Prodej bytu 3+kk 191 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-u-nikolajky/414011228,1288130
236,47529820,"Ostrovského, Praha 5 - Smíchov",50.06749379475021,14.3966950403701,4760000,Prodej bytu 2+kk 53 m² (Podkrovní),sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-ostrovskeho/47529820,1288130
241,702393436,"Klicperova, Praha 5 - Smíchov",50.06943130493161,14.402580261230499,11955000,Prodej bytu 3+kk 100 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-klicperova/702393436,1288130
258,1087618652,"U Nikolajky, Praha 5 - Smíchov",50.06681574102939,14.3965669418819,20900000,Prodej bytu 3+1 222 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-smichov-u-nikolajky/1087618652,1288130
264,1323150428,"Klicperova, Praha 5 - Smíchov",50.06943130493161,14.402580261230499,11452000,Prodej bytu 3+kk 99 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-klicperova/1323150428,1288130
267,1481015132,"Vltavská, Praha 5 - Smíchov",50.0698294407536,14.407151351893498,12590000,Prodej bytu 3+kk 126 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-vltavska/1481015132,1290620
268,1481944924,"Jindřicha Plachty, Praha 5 - Smíchov",50.0706533099921,14.4069602925964,8900000,Prodej bytu 3+1 82 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-smichov-jindricha-plachty/1481944924,1290620
270,1536528220,"Jindřicha Plachty, Praha 5 - Smíchov",50.070824834668294,14.4094746976993,3999000,Prodej bytu 1+kk 29 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-jindricha-plachty/1536528220,1290620
275,1836441180,"Vltavská, Praha 5 - Smíchov",50.0696306080916,14.4066962856709,10990000,Prodej bytu 3+1 102 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-smichov-vltavska/1836441180,1290620
277,2006110044,"Jindřicha Plachty, Praha 5 - Smíchov",50.07061565921099,14.407784017897198,10980000,Prodej bytu 4+1 110 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+1/praha-smichov-jindricha-plachty/2006110044,1290620
284,2379026268,"Na Bělidle, Praha 5 - Smíchov",50.071708055550005,14.40723111111,7499000,Prodej bytu 2+kk 61 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-na-belidle/2379026268,1290620
290,2547895900,"Jindřicha Plachty, Praha 5 - Smíchov",50.07061565921099,14.407784017897198,12300000,Prodej bytu 4+1 123 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+1/praha-smichov-jindricha-plachty/2547895900,1290620
308,3771190876,"Jindřicha Plachty, Praha 5 - Smíchov",50.07061565921099,14.407784017897198,10390000,Prodej bytu 3+1 115 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-smichov-jindricha-plachty/3771190876,1290620
311,4219862876,"Na Bělidle, Praha 5 - Smíchov",50.0716199904,14.4061754799,8500000,Prodej bytu 2+kk 76 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-na-belidle/4219862876,1290620
312,4289252956,"Na Bělidle, Praha 5 - Smíchov",50.071708,14.407231,16990000,Prodej bytu 4+kk 113 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-na-belidle/4289252956,1290620
315,535146332,"Jindřicha Plachty, Praha 5 - Smíchov",50.0707145364062,14.4101878747369,6490000,Prodej bytu 2+1 72 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-smichov-jindricha-plachty/535146332,1290620
324,718314588,"Staropramenná, Praha 5 - Smíchov",50.07102070000001,14.406903400000001,6900000,Prodej bytu 2+kk 55 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-staropramenna/718314588,1290620
331,971874140,"Jindřicha Plachty, Praha 5 - Smíchov",50.07061565921099,14.407784017897198,5300000,Prodej bytu 2+kk 62 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-jindricha-plachty/971874140,1290620
334,1092365916,"Na Bělidle, Praha 5 - Smíchov",50.071708,14.407231,7300000,Prodej bytu 2+kk 69 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-na-belidle/1092365916,1290620
336,1102523996,"Jindřicha Plachty, Praha 5 - Smíchov",50.07061565921099,14.407784017897198,7340000,Prodej bytu 2+1 71 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-smichov-jindricha-plachty/1102523996,1290620
343,1271045212,"Jindřicha Plachty, Praha 5 - Smíchov",50.07061565921099,14.407784017897198,10990000,Prodej bytu 3+kk 114 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-jindricha-plachty/1271045212,1290620
344,1421623132,"Na Bělidle, Praha 5 - Smíchov",50.0715491076,14.405417308199999,7300000,Prodej bytu 2+kk 70 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-na-belidle/1421623132,1290620
347,1469513564,"Jindřicha Plachty, Praha 5 - Smíchov",50.07061565921099,14.407784017897198,4500000,Prodej bytu 2+kk 40 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-jindricha-plachty/1469513564,1290620
356,1736535644,"Zborovská, Praha 5 - Smíchov",50.076806539281705,14.407261197792002,6599000,Prodej bytu 1+kk 32 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-zborovska/1736535644,1290540
361,1827372892,"V lesíčku, Praha - Smíchov",50.077994,14.406175,10500000,Prodej bytu 3+1 83 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-smichov-v-lesicku/1827372892,1290540
363,1905953884,"Zborovská, Praha 5 - Smíchov",50.073023898249,14.408387825618998,5300000,Prodej bytu 1+kk 35 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-zborovska/1905953884,1290540
364,1940659804,"Kořenského, Praha - Smíchov",50.0760983230272,14.4071604045781,13400000,Prodej bytu 3+kk 103 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-korenskeho/1940659804,1290540
365,1963221340,"Malátova, Praha 5 - Smíchov",50.077675137468795,14.4067445014034,18700000,Prodej bytu 3+kk 117 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-malatova/1963221340,1290540
371,2155421276,Praha 5 - Smíchov,50.0753085253113,14.405656171915199,13815000,Prodej bytu 4+kk 109 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-/2155421276,1290540
375,2199863132,"Matoušova, Praha 5 - Smíchov",50.074310013408,14.4050253915871,3000000,Prodej bytu 1+kk 25 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-smichov-matousova/2199863132,1290540
377,2231824220,"Dienzenhoferovy sady, Praha 5 - Smíchov",50.0756079036353,14.408438342160098,7200000,Prodej bytu 2+kk 60 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-dienzenhoferovy-sady/2231824220,1290540
382,2458074716,"Janáčkovo nábřeží, Praha 5 - Smíchov",50.0786938422147,14.408144250804998,18900000,Prodej bytu 3+1 113 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-smichov-janackovo-nabrezi/2458074716,1290540
387,2588163676,Praha 5 - Smíchov,50.0753085253113,14.405656171915199,6900000,Prodej bytu 2+kk 39 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-/2588163676,1290540
391,2693722460,"Malátova, Praha 5 - Smíchov",50.077625,14.406875,18700000,Prodej bytu 3+kk 119 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-malatova/2693722460,1290540
392,2716938588,"Malátova, Praha 5 - Smíchov",50.077625,14.406875,20500000,Prodej bytu 3+kk 146 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-malatova/2716938588,1290540
397,2788487004,"Preslova, Praha 5 - Smíchov",50.0747957961749,14.4062614189579,7319700,Prodej bytu 2+kk 52 m² (Mezonet),sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-preslova/2788487004,1290540
398,267500636,"Dienzenhoferovy sady, Praha 5 - Smíchov",50.0755600928265,14.407885867097399,13500000,Prodej bytu 4+kk 115 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-dienzenhoferovy-sady/267500636,1290540
399,269917276,"Zborovská, Praha 5 - Smíchov",50.0764885,14.4071083,9900000,Prodej bytu 2+1 81 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-smichov-zborovska/269917276,1290540
402,2927185756,"Štefánikova, Praha - Smíchov",50.0753745351011,14.4039328510955,13200000,Prodej bytu 3+kk 107 m²,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-stefanikova/2927185756,1290540
407,3038719580,"Štefánikova, Praha 5 - Smíchov",50.0754402778,14.404204722200001,6700000,Prodej bytu 2+kk 51 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-stefanikova/3038719580,1290540
408,3059753308,"Malátova, Praha 5 - Smíchov",50.077625,14.406875,28000000,Prodej bytu 5+kk 193 m²,sale,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-smichov-malatova/3059753308,1290540
409,3063819868,Praha 5 - Smíchov,50.0753085253113,14.405656171915199,22317000,Prodej bytu 4+kk 155 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-/3063819868,1290540
416,3248369244,Praha 5 - Smíchov,50.0753085253113,14.405656171915199,15458000,Prodej bytu 4+kk 115 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-/3248369244,1290540
419,3298823772,"Preslova, Praha 5 - Smíchov",50.074863762022886,14.4060671836728,4350000,Prodej bytu 1+1 36 m²,sale,https://www.sreality.cz/detail/prodej/byt/1+1/praha-smichov-preslova/3298823772,1290540
421,3345555036,Praha 5 - Smíchov,50.0753085253113,14.405656171915199,8428000,Prodej bytu 2+kk 62 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-/3345555036,1290540
427,3516804700,Praha 5 - Smíchov,50.075308525311286,14.405656171915199,7345000,Prodej bytu 2+kk 55 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-/3516804700,1290540
428,3541708380,Praha 5 - Smíchov,50.0753085253112,14.405656171915199,4990000,Prodej bytu 2+kk 45 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-/3541708380,1290540
430,3560513116,Praha 5 - Smíchov,50.0753085253113,14.405656171915199,8982000,Prodej bytu 2+kk 62 m²,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-/3560513116,1290540
432,3583979100,"Zborovská, Praha 5 - Smíchov",50.0764768221959,14.407201607112599,12900000,Prodej bytu 4+kk 121 m²,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-zborovska/3583979100,1290540
435,3643776604,"Malátova, Praha 5 - Smíchov",50.077675137468795,14.4067445014034,28000000,Prodej bytu 5+kk 198 m²,sale,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-smichov-malatova/3643776604,1290540
