id,local_unique_id,price,living_area,kod_zsj_d,lat,lng,prumer
710,2265902940,9450000,71.0,1290030,50.0705677445881,14.377455943761301,133098.5915492958
711,2274332252,5390000,55.0,1290030,50.06983899094421,14.3666511183928,98000.0
712,2359111260,14587809,97.0,1290030,50.075797177908896,14.368701903426,150389.78350515463
713,2369252956,4310000,42.0,1290030,50.070637,14.377107999999998,102619.04761904762
715,2591481692,3645689,27.0,1290030,50.075797177908896,14.368701903426,135025.5185185185
716,2630147932,10534422,76.0,1290030,50.075797177908896,14.368701903426,138610.81578947368
718,261959260,8599263,62.0,1290030,50.075797177908896,14.368701903426,138697.79032258064
719,2799447644,5047411,34.0,1290030,50.075797177908896,14.368701903426,148453.26470588235
720,274128732,8741090,62.0,1290030,50.075797177908896,14.368701903426,140985.32258064515
723,323411804,9168986,65.0,1290030,50.075797177908896,14.368701903426,141061.3230769231
725,1805404,11000000,106.0,1290030,50.06983899094421,14.3666511183928,103773.58490566038
727,3433667676,16209678,113.0,1290030,50.075797177908896,14.368701903426,143448.4778761062
728,3440799324,9990000,88.0,1290030,50.073390960693395,14.3709001541138,113522.72727272728
729,3509333596,8657621,62.0,1290030,50.075797177908896,14.368701903426,139639.0483870968
730,3531091548,8190000,92.0,1290030,50.06983899094421,14.3666511183928,89021.73913043478
731,3586445148,6590000,62.0,1290030,50.0705677445881,14.377455943761301,106290.32258064517
732,3621699420,6410000,59.0,1290030,50.0705677445881,14.377455943761301,108644.06779661016
735,3718065756,17367415,120.0,1290030,50.075797177908896,14.368701903426,144728.45833333334
741,4288491100,9004774,62.0,1290030,50.075797177908896,14.368701903426,145238.29032258064
742,43855452,5497098,37.0,1290030,50.075797177908896,14.368701903426,148570.2162162162
748,665416028,5390000,54.0,1290030,50.06983899094421,14.3666511183928,99814.81481481482
752,824979036,15721046,113.0,1290030,50.075797177908896,14.368701903426,139124.30088495577
754,836513372,9408715,70.0,1290030,50.075797177908896,14.368701903426,134410.2142857143
755,838827612,9900000,74.0,1290030,50.06983899094421,14.3666511183928,133783.7837837838
763,980868956,10802048,77.0,1290030,50.075797177908896,14.368701903426,140286.33766233767
766,93294172,8690000,114.0,1290030,50.06983899094421,14.3666511183928,76228.0701754386
767,1067265628,10420404,86.0,1290030,50.075797177908896,14.368701903426,121167.48837209302
773,1125952604,7500000,68.0,1290030,50.07184945399489,14.3726098565097,110294.11764705883
774,1192017756,7350000,77.0,1290030,50.06983899094421,14.3666511183928,95454.54545454546
775,1205612124,8018439,54.0,1290030,50.075797177908896,14.368701903426,148489.61111111112
776,1213742684,5690000,57.0,1290030,50.06983899094421,14.3666511183928,99824.56140350878
778,1346821980,12007860,86.0,1290030,50.075797177908896,14.368701903426,139626.27906976745
779,1413230172,17055075,113.0,1290030,50.075797177908896,14.368701903426,150929.86725663717
780,1474047580,9496713,70.0,1290030,50.075797177908896,14.368701903426,135667.32857142857
781,1607892572,7850000,92.0,1286780,50.0655848295039,14.388606316314599,85326.08695652174
785,2387323996,12890000,107.0,1286780,50.0659055310318,14.390037708183,120467.28971962616
786,2581310556,7580000,63.0,1286780,50.0659055310318,14.390037708183,120317.46031746031
788,2638519388,15500000,116.0,1286780,50.0699037046633,14.391050155471401,133620.6896551724
789,3010965340,32000000,293.0,1286780,50.065109,14.391766,109215.01706484641
797,3822219100,13390000,101.0,1286780,50.0683243685055,14.387964176458599,132574.25742574257
799,4205506396,6290000,52.0,1286780,50.0659055310318,14.390037708183,120961.53846153847
802,555319132,8490000,55.0,1286780,50.0658187866211,14.3937501907349,154363.63636363635
804,790113884,8250000,52.0,1286780,50.066055,14.393441000000001,158653.84615384616
805,825249628,10990000,93.0,1286780,50.0659055310318,14.390037708183,118172.04301075269
807,874757980,19999000,144.0,1286780,50.0659055310318,14.390037708183,138881.94444444444
812,1826389852,4450000,37.0,1286940,50.063360582215005,14.404411616868,120270.27027027027
815,2392420188,10207170,75.0,1286940,50.061100449093196,14.402959144508,136095.6
818,2683260508,3900000,32.0,1286940,50.061100449093196,14.402959144508,121875.0
822,2928057436,6480000,72.0,1286940,50.0612899845278,14.3997889145965,90000.0
824,3632672604,4880000,41.0,1286940,50.06095886230471,14.4009599685669,119024.39024390244
827,3819916892,5590000,73.0,1286940,50.062165729133795,14.403834058448,76575.34246575342
829,4220088156,7210730,53.0,1286940,50.061100449093196,14.402959144508,136051.50943396226
830,682192732,4933730,35.0,1286940,50.061100449093196,14.402959144508,140963.7142857143
837,1111076700,5590000,73.0,1286940,50.0617439649397,14.4043670334373,76575.34246575342
841,1268989532,4952850,36.0,1286940,50.061100449093196,14.402959144508,137579.16666666666
848,2237992796,13500000,152.0,1290460,50.076850553129,14.402736942157901,88815.78947368421
851,2846977884,19900000,145.0,1290460,50.077724917823495,14.403082331735101,137241.37931034484
856,3585748572,7990000,81.0,1290460,50.0726343102425,14.4040548348194,98641.97530864198
857,3830148956,9900000,104.0,1290460,50.0776489227919,14.4023750842432,95192.30769230769
882,1417313884,8500000,53.0,1290460,50.0772590637207,14.401709556579599,160377.35849056602
892,2276994652,5337141,42.0,1287080,50.0565346433477,14.401418206705301,127074.78571428571
901,440376924,5390000,42.0,1287080,50.0565346433477,14.401418206705301,128333.33333333333
908,1461280604,11490000,150.0,1287080,50.0506968993122,14.4065656365025,76600.0
914,2344721500,15690000,141.0,1288050,50.069204134070795,14.400511699059301,111276.59574468085
917,2895208284,7990000,65.0,1288050,50.069204134070795,14.400511699059301,122923.07692307692
918,2961260380,4750000,51.0,1288050,50.069204134070795,14.400511699059301,93137.25490196078
955,177254236,19900000,154.0,1286860,50.0653401021883,14.393894295866101,129220.77922077922
956,1926713180,8850000,81.0,1286860,50.0653401021883,14.393894295866101,109259.25925925926
959,2359909980,9500000,90.0,1286860,50.0653401021883,14.393894295866101,105555.55555555556
964,3212881756,12500000,110.0,1286860,50.0653401021883,14.393894295866101,113636.36363636363
966,3309808732,8990000,84.0,1286860,50.064652150222386,14.3914228026372,107023.80952380953
967,3666915164,19900000,184.0,1286860,50.0653401021883,14.393894295866101,108152.17391304347
971,837627740,8200000,73.0,1286860,50.063612,14.389464000000002,112328.76712328767
980,3457421148,18000000,276.0,3163850,50.0516152265,14.4069259431,65217.391304347824
983,817578332,13890000,150.0,3163850,50.0532685317763,14.405840868143999,92600.0
1049,2535804764,4248000,35.0,3063390,50.126555277799994,14.4329961111,121371.42857142857
1051,2802351964,7500000,54.0,3063390,50.125471323630286,14.430867325043302,138888.88888888888
1052,2833641308,4990000,52.0,3063390,50.1268811008893,14.433698500526097,95961.53846153847
1056,476720732,8490000,112.0,3063390,50.126838684082,14.4322595596313,75803.57142857143
1062,1310089052,9690000,110.0,3063390,50.1267509460449,14.431520462036099,88090.90909090909
1063,1577566044,2700000,25.0,1307450,50.1267383012956,14.420599717561199,108000.0
1065,1935408988,5900000,46.0,1307450,50.12673833333,14.42059972222,128260.86956521739
1066,2022383452,6290000,81.0,1307450,50.12839417817099,14.422242249791,77654.32098765433
1071,2815647580,2699000,25.0,1307450,50.1267383012956,14.420599717561199,107960.0
1073,3172609884,7450000,91.0,1307450,50.1276708580179,14.4200397907778,81868.13186813187
1077,3509735260,2950000,29.0,1307450,50.126552002529,14.423290181697302,101724.13793103448
1080,3919384412,3590000,40.0,1307450,50.127825894079294,14.4202807239309,89750.0
1085,1600830556,5130000,68.0,3063470,50.1280536,14.4126638,75441.17647058824
1087,188579676,6000000,83.0,3063470,50.1274504270866,14.4123035741849,72289.15662650602
1093,4041710684,5299000,73.0,3063470,50.1256965128098,14.4118038846229,72589.04109589041
1094,4265573980,4950000,50.0,3063470,50.127578636170504,14.4081223733819,99000.0
1095,4288958300,5790000,75.0,3063470,50.1256,14.409778,77200.0
1097,82673500,3360000,40.0,3063470,50.1278687,14.4072285,84000.0
1098,1349373788,6900000,60.0,3063470,50.1274504270866,14.4123035741849,115000.0
1101,2165341788,12100000,115.0,1302060,50.1167366634772,14.4193414743221,105217.39130434782
1112,1703444316,13600000,99.0,1307370,50.1219,14.446886,137373.7373737374
1121,3181370972,23000000,143.0,1301840,50.116636,14.416895000000002,160839.16083916085
1122,3463372380,16000000,92.0,1301840,50.116636,14.416895000000002,173913.04347826086
1126,1074764892,7790000,75.0,1301840,50.1145558330258,14.409724024283399,103866.66666666667
1128,4091980892,15100000,113.0,1301920,50.1207352,14.4103622,133628.3185840708
1129,4147817564,2990000,30.0,1301920,50.1201805556,14.4101527778,99666.66666666667
1130,413237084,10750000,91.0,1301920,50.1206568654,14.4107076937,118131.86813186813
1135,1550392924,14800000,111.0,1270860,50.080627854518795,14.416751254599,133333.33333333334
1139,159493980,15990000,113.0,1270860,50.079520188624706,14.4139836133466,141504.42477876105
1152,2066034524,15490000,119.0,1270860,50.08075351628101,14.417890063263199,130168.06722689075
1154,2200661852,12982000,100.0,1270860,50.080108461419705,14.4161911297521,129820.0
1168,2600751452,23622000,112.0,1270860,50.079520188624706,14.4139836133466,210910.7142857143
1170,2642193500,7990000,51.0,1270860,50.078010559082,14.415240287780799,156666.66666666666
1173,2773565020,6790000,42.0,1270860,50.080627854518795,14.416751254599,161666.66666666666
1177,2889903964,17900000,156.0,1270860,50.0811704337717,14.4182893109897,114743.58974358975
1186,3158663004,8497000,70.0,1270860,50.0789747821432,14.415914193405499,121385.71428571429
1190,3417124444,29000000,211.0,1270860,50.080175,14.4168002778,137440.75829383885
1197,3650867036,10220000,79.0,1270860,50.0795457553192,14.417666142288802,129367.08860759494
1199,3703651932,14890000,111.0,1270860,50.0785372430739,14.414912393447098,134144.14414414414
1201,3772559196,4790000,25.0,1270860,50.0796054363539,14.4176076039014,191600.0
1220,4250169180,11850000,82.0,1270860,50.07828968627141,14.4173759760985,144512.19512195123
1222,52903516,27165300,112.0,1270860,50.079520188624706,14.4139836133466,242547.32142857142
1224,552644444,4320000,27.0,1270860,50.0790214538574,14.416139602661099,160000.0
1229,721703260,37030007,211.0,1270860,50.079520188624706,14.4139836133466,175497.663507109
