id,local_unique_id,price,living_area,kod_zsj_d,lat,lng,prumer
123,922791004,13000,60.0,1287910,50.0726355845473,14.391184657318899,216.66666666666666
131,966429788,10000,45.0,1287910,50.07319138888,14.395732777770002,222.22222222222223
133,976850012,12900,45.0,1287910,50.071983855145,14.3959559203655,286.6666666666667
140,1000979548,33000,106.0,1287910,50.0746765,14.3949013,311.3207547169811
141,90848860,35000,50.0,1287910,50.0737994196445,14.3941386045369,700.0
158,1051602524,32000,45.0,1287910,50.0737994196445,14.3941386045369,711.1111111111111
166,1098461020,23000,86.0,1287910,50.07453929954929,14.397633287388501,267.4418604651163
167,1101175900,18500,74.0,1287910,50.07144441784372,14.396587233455904,250.0
172,1124147036,19000,48.0,1287910,50.0744743,14.397159599999998,395.8333333333333
173,103660636,7500,27.0,1287910,50.071622390771296,14.393542348754,277.77777777777777
